School_ID,State,Year,Subject,ISBN,trove_id,title,author,issued,type,relevance_score,relevance_value,identifier_type,identifier_linktype,identifier_value,start_year,author_processed,type_processed,decade,corpus,recency_score,popularity_score,title_google,subtitle,authors,publisher,published_date,description,page_count,categories,average_rating,ratings_count,language
27,ACT,10,ENGLISH,9780679406419,7700250.0,Maus :  a survivor's tale /  Art Spiegelman,"Spiegelman, Art",1973-2020,"Book, Book/Illustrated",19.42925453186035,very relevant,url,restricted,http://www.loc.gov/catdir/description/random048/86042642.html,1973.0,"Spiegelman, Art",Book/Illustrated,1970.0,"9780679406419 Maus :  a survivor's tale /  Art Spiegelman Spiegelman, Art Book/Illustrated",0.9371980676328502,0.476518634374243,Maus,A Survivor's Tale,Art Spiegelman,,1997,"It is the story of Vladek Speigelman, a Jewish survivor of Hitler's Europe, and his son, a cartoonist coming to terms with his father's story. Maus approaches the unspeakable through the diminutive. Its form, the cartoon (the Nazis are cats, the Jews mice), shocks us out of any lingering sense of familiarity. Maus is a haunting tale within a tale. Vladek's harrowing story of survival is woven into the author's account of his tortured relationship with his aging father. Against the backdrop of guilt brought by survival, they stage a normal life of small arguments and unhappy visits. This astonishing retelling of our century's grisliest news is a story of survival, not only of Vladek but of the children who survive even the survivors. Maus studies the bloody pawprints of history and tracks its meaning for all of us.",304.0,Children of Holocaust survivors,4.5,5.0,en
27,ACT,10,ENGLISH,9780679406419,20984356.0,Maus II : a survivor's tale : and here my troubles began / Art Spiegelman,"Spiegelman, Art",1986-1992,"Book, Book/Illustrated",12.157639503479004,very relevant,url,restricted,http://openlibrary.org/books/OL21556672M,1986.0,"Spiegelman, Art",Book/Illustrated,1980.0,"9780679406419 Maus II : a survivor's tale : and here my troubles began / Art Spiegelman Spiegelman, Art Book/Illustrated",0.9528985507246376,0.218410030028558,Maus,A Survivor's Tale,Art Spiegelman,,1997,"It is the story of Vladek Speigelman, a Jewish survivor of Hitler's Europe, and his son, a cartoonist coming to terms with his father's story. Maus approaches the unspeakable through the diminutive. Its form, the cartoon (the Nazis are cats, the Jews mice), shocks us out of any lingering sense of familiarity. Maus is a haunting tale within a tale. Vladek's harrowing story of survival is woven into the author's account of his tortured relationship with his aging father. Against the backdrop of guilt brought by survival, they stage a normal life of small arguments and unhappy visits. This astonishing retelling of our century's grisliest news is a story of survival, not only of Vladek but of the children who survive even the survivors. Maus studies the bloody pawprints of history and tracks its meaning for all of us.",304.0,Children of Holocaust survivors,4.5,5.0,en
27,ACT,10,ENGLISH,9780679406419,34664920.0,The complete Maus : a survivor's tale / Art Spiegelman,"Spiegelman, Art",1900-2022,"Book, Book/Illustrated",8.340190887451172,very relevant,,,,1900.0,"Spiegelman, Art",Book/Illustrated,1900.0,"9780679406419 The complete Maus : a survivor's tale / Art Spiegelman Spiegelman, Art Book/Illustrated",0.8490338164251208,0.0829083112771405,Maus,A Survivor's Tale,Art Spiegelman,,1997,"It is the story of Vladek Speigelman, a Jewish survivor of Hitler's Europe, and his son, a cartoonist coming to terms with his father's story. Maus approaches the unspeakable through the diminutive. Its form, the cartoon (the Nazis are cats, the Jews mice), shocks us out of any lingering sense of familiarity. Maus is a haunting tale within a tale. Vladek's harrowing story of survival is woven into the author's account of his tortured relationship with his aging father. Against the backdrop of guilt brought by survival, they stage a normal life of small arguments and unhappy visits. This astonishing retelling of our century's grisliest news is a story of survival, not only of Vladek but of the children who survive even the survivors. Maus studies the bloody pawprints of history and tracks its meaning for all of us.",304.0,Children of Holocaust survivors,4.5,5.0,en
27,ACT,10,LANGUAGES,9780435720339,,,,,,,,,,,,Unknown,Unknown,,9780435720339,0.5,0.5,Echo Aqa Gcse German Higher Student Book,,"Harriette Lanzer, Michael Wardle",Heinemann International Incorporated,2009-03-01,This text provides total support for the AQA specification with motivating resources and a strong focus on controlled assessment and exam preparation from day one.,240.0,German language,,,en
27,ACT,10,LANGUAGES,9787561921036,37095878.0,"Easy steps to Chinese. / Yamin Ma, Xinyin Li","Ma, Yamin",2006-2018,"Book/Illustrated, Book",13.069032669067385,very relevant,,,,2006.0,"Ma, Yamin",Book/Illustrated,2000.0,"9787561921036 Easy steps to Chinese. / Yamin Ma, Xinyin Li Ma, Yamin Book/Illustrated",0.9770531400966184,0.2507602599378793,轻松学中文,5,"亚敏·马, 欣颖·李",Bei Jing Yu Yan Da Xue Chu Ban She/Tsai Fong Books,2008,本书是一本对外汉语教材。主要内容包括: 家庭; 爱好; 交友; 气候; 订机票; 购物; 学汉语; 暑期工; 开派对; 饮食; 意外等.,162.0,Foreign Language Study,,,en
27,ACT,10,LANGUAGES,9787561921036,192674021.0,"Qing song xue Zhong wen. Easy steps to Chinese, 5., Ma Yamin, Li Xinying","Ma, Yamin",2008,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2008.0,"Ma, Yamin",Book/Illustrated,2000.0,"9787561921036 Qing song xue Zhong wen. Easy steps to Chinese, 5., Ma Yamin, Li Xinying Ma, Yamin Book/Illustrated",0.9794685990338164,0.0139869515170873,轻松学中文,5,"亚敏·马, 欣颖·李",Bei Jing Yu Yan Da Xue Chu Ban She/Tsai Fong Books,2008,本书是一本对外汉语教材。主要内容包括: 家庭; 爱好; 交友; 气候; 订机票; 购物; 学汉语; 暑期工; 开派对; 饮食; 意外等.,162.0,Foreign Language Study,,,en
27,ACT,10,LANGUAGES,9787561921036,246241368.0,"Easy Steps to Chinese :  Level 5, Textbook (Simplified characters version)","Yamin, Ma",2008,Book,6.3984904289245605,very relevant,,,,2008.0,"Yamin, Ma",Book,2000.0,"9787561921036 Easy Steps to Chinese :  Level 5, Textbook (Simplified characters version) Yamin, Ma Book",0.9794685990338164,0.0139869515170873,轻松学中文,5,"亚敏·马, 欣颖·李",Bei Jing Yu Yan Da Xue Chu Ban She/Tsai Fong Books,2008,本书是一本对外汉语教材。主要内容包括: 家庭; 爱好; 交友; 气候; 订机票; 购物; 学汉语; 暑期工; 开派对; 饮食; 意外等.,162.0,Foreign Language Study,,,en
27,ACT,10,LANGUAGES,9780521894708,9541959.0,Cambridge Latin course. Stephanie Pope ... [et al.],"Pope, Stephanie",1993-2004,"Book, Book/Illustrated",6.004440307617188,very relevant,url,restricted,http://www.loc.gov/catdir/description/cam021/00037890.html,1993.0,"Pope, Stephanie",Book/Illustrated,1990.0,"9780521894708 Cambridge Latin course. Stephanie Pope ... [et al.] Pope, Stephanie Book/Illustrated",0.961352657004831,0.0,Cambridge Latin Course Unit 3 Student Text North American edition,,North American Cambridge Classics Project,Cambridge University Press,2002-07-22,"The North American Cambridge Latin Course is a well-established four-part Latin program whose approach combines a stimulating, continuous storyline with grammatical development, work on derivatives, and cultural information. There is also a complete Language Information section, plus numerous color photographs illustrating life in the Roman world. The Course has now been fully revised and updated in the light of feedback from user schools, and includes the very best in new research. The Fourth Edition continues to offer teachers and students alike a stimulating, reading-based approach to the study of Latin.",384.0,Juvenile Nonfiction,,,en
27,ACT,10,LANGUAGES,9780521519618,,,,,,,,,,,,Unknown,Unknown,,9780521519618,0.5,0.5,Cambridge Latin Course,Unit 4,Stephanie M. Pope,,2009,,410.0,Latin language,,,en
27,ACT,10,AGRICULTURE,9781108662215,207976006.0,"Design and Technology Stage 5 /  Romalina Rocca, Matthew Scott, Sally Filtness, Jennifer Holt","Rocca, Romalina",2016-2019,"Book/Illustrated, Book",11.05390167236328,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2899420074-t,2016.0,"Rocca, Romalina",Book/Illustrated,2010.0,"9781108662215 Design and Technology Stage 5 /  Romalina Rocca, Matthew Scott, Sally Filtness, Jennifer Holt Rocca, Romalina Book/Illustrated",0.9891304347826086,0.1792324566778098,Design and Technology: Stage 5 2nd Edition,,,,2019,,,,,,en
27,ACT,10,AGRICULTURE,9781108662215,207976006.0,"Design and Technology Stage 5 /  Romalina Rocca, Matthew Scott, Sally Filtness, Jennifer Holt","Rocca, Romalina",2016-2019,"Book/Illustrated, Book",11.05390167236328,very relevant,url,restricted,https://nla.gov.au/nla.obj-2899420074,2016.0,"Rocca, Romalina",Book/Illustrated,2010.0,"9781108662215 Design and Technology Stage 5 /  Romalina Rocca, Matthew Scott, Sally Filtness, Jennifer Holt Rocca, Romalina Book/Illustrated",0.9891304347826086,0.1792324566778098,Design and Technology: Stage 5 2nd Edition,,,,2019,,,,,,en
27,ACT,10,LANGUAGES,9787561921036,37095878.0,"Easy steps to Chinese. / Yamin Ma, Xinyin Li","Ma, Yamin",2006-2018,"Book/Illustrated, Book",13.069032669067385,very relevant,,,,2006.0,"Ma, Yamin",Book/Illustrated,2000.0,"9787561921036 Easy steps to Chinese. / Yamin Ma, Xinyin Li Ma, Yamin Book/Illustrated",0.9770531400966184,0.2507602599378793,轻松学中文,5,"亚敏·马, 欣颖·李",Bei Jing Yu Yan Da Xue Chu Ban She/Tsai Fong Books,2008,本书是一本对外汉语教材。主要内容包括: 家庭; 爱好; 交友; 气候; 订机票; 购物; 学汉语; 暑期工; 开派对; 饮食; 意外等.,162.0,Foreign Language Study,,,en
27,ACT,10,LANGUAGES,9787561921036,192674021.0,"Qing song xue Zhong wen. Easy steps to Chinese, 5., Ma Yamin, Li Xinying","Ma, Yamin",2008,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2008.0,"Ma, Yamin",Book/Illustrated,2000.0,"9787561921036 Qing song xue Zhong wen. Easy steps to Chinese, 5., Ma Yamin, Li Xinying Ma, Yamin Book/Illustrated",0.9794685990338164,0.0139869515170873,轻松学中文,5,"亚敏·马, 欣颖·李",Bei Jing Yu Yan Da Xue Chu Ban She/Tsai Fong Books,2008,本书是一本对外汉语教材。主要内容包括: 家庭; 爱好; 交友; 气候; 订机票; 购物; 学汉语; 暑期工; 开派对; 饮食; 意外等.,162.0,Foreign Language Study,,,en
27,ACT,10,LANGUAGES,9787561921036,246241368.0,"Easy Steps to Chinese :  Level 5, Textbook (Simplified characters version)","Yamin, Ma",2008,Book,6.3984904289245605,very relevant,,,,2008.0,"Yamin, Ma",Book,2000.0,"9787561921036 Easy Steps to Chinese :  Level 5, Textbook (Simplified characters version) Yamin, Ma Book",0.9794685990338164,0.0139869515170873,轻松学中文,5,"亚敏·马, 欣颖·李",Bei Jing Yu Yan Da Xue Chu Ban She/Tsai Fong Books,2008,本书是一本对外汉语教材。主要内容包括: 家庭; 爱好; 交友; 气候; 订机票; 购物; 学汉语; 暑期工; 开派对; 饮食; 意外等.,162.0,Foreign Language Study,,,en
27,ACT,10,SCIENCE,9780170177900,27219833.0,Nelson textiles technology / Christine Castle and Lynda Peters,"Castle, Christine",2009,"Book/Illustrated, Book",9.286694526672363,very relevant,,,,2009.0,"Castle, Christine",Book/Illustrated,2000.0,"9780170177900 Nelson textiles technology / Christine Castle and Lynda Peters Castle, Christine Book/Illustrated",0.9806763285024156,0.1165048001415784,Nelson Textiles Technology,,"Christine Castle, Lynda Peters",Nelson Australia,2009,"A creative and innovative approach to textiles, written specifically for year 9 and 10 students in NSW. Be inspired! Textiles Technology follows our outrageously successful textbook Textiles and Design: Preliminary and HSC, and develops a sound knowledge base for junior Textile students. Written by two of the statea s leading Textiles teachers, Christine Castle and Lynda Peters, Textiles Technology provides syllabus content in a clear and interesting format with step-by-step instructions for all project work. There is no other Textiles textbook to match it for clarity and comprehensiveness!",298.0,Textile design,,,en
27,ACT,10,SCIENCE,9780170177900,228734678.0,"Nelson textiles technology 9, 10 / Christine Castle, Lynda Peters","Castle, Christine",2009,"Book/Illustrated, Book",6.751034259796143,very relevant,,,,2009.0,"Castle, Christine",Book/Illustrated,2000.0,"9780170177900 Nelson textiles technology 9, 10 / Christine Castle, Lynda Peters Castle, Christine Book/Illustrated",0.9806763285024156,0.0265006222493511,Nelson Textiles Technology,,"Christine Castle, Lynda Peters",Nelson Australia,2009,"A creative and innovative approach to textiles, written specifically for year 9 and 10 students in NSW. Be inspired! Textiles Technology follows our outrageously successful textbook Textiles and Design: Preliminary and HSC, and develops a sound knowledge base for junior Textile students. Written by two of the statea s leading Textiles teachers, Christine Castle and Lynda Peters, Textiles Technology provides syllabus content in a clear and interesting format with step-by-step instructions for all project work. There is no other Textiles textbook to match it for clarity and comprehensiveness!",298.0,Textile design,,,en
